schoolid,schoolName,address,lowGrade,highGrade,schoolLevel,district,county,rankMovement,schoolYearlyDetails,hasBoundary
80480001054,Summit Ridge Middle School,"{'latLong': {'latitude': 39.6036, 'longitude': -105.1313}, 'street': '11809 West Coal Mine Road', 'city': 'Littleton', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80127', 'zip4': '4850', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Littleton/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80127/search.aspx', 'html': '11809 West Coal Mine Road<br />Littleton, CO 80127-4850'}",6,8,Middle,"{'districtID': '0804800', 'districtName': 'Jefferson County School District No. R-1', 'url': 'https://www.schooldigger.com/go/CO/district/04800/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=04800'}","{'countyName': 'Jefferson County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Jefferson+County/search.aspx'}",-42.0,"[{'year': 2020, 'numberOfStudents': 1019, 'percentFreeDiscLunch': 22.77, 'percentofAfricanAmericanStudents': 0.49, 'percentofAsianStudents': 5.0, 'percentofHispanicStudents': 18.16, 'percentofIndianStudents': 0.1, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 72.23, 'percentofTwoOrMoreRaceStudents': 4.02, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 51.5, 'pupilTeacherRatio': 19.7, 'numberofAfricanAmericanStudents': 5, 'numberofAsianStudents': 51, 'numberofHispanicStudents': 185, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 736, 'numberofTwoOrMoreRaceStudents': 41, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 696, 'percentFreeDiscLunch': 18.97, 'percentofAfricanAmericanStudents': 1.01, 'percentofAsianStudents': 4.89, 'percentofHispanicStudents': 17.24, 'percentofIndianStudents': 0.0, 'percentofPacificIslanderStudents': 0.14, 'percentofWhiteStudents': 72.56, 'percentofTwoOrMoreRaceStudents': 4.17, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 32.6, 'pupilTeacherRatio': 21.2, 'numberofAfricanAmericanStudents': 7, 'numberofAsianStudents': 34, 'numberofHispanicStudents': 120, 'numberofIndianStudents': 0, 'numberofPacificIslanderStudents': 1, 'numberofWhiteStudents': 505, 'numberofTwoOrMoreRaceStudents': 29, 'numberofUnspecifiedRaceStudents': None}]",True
80345000044,Summit View Elementary School,"{'latLong': {'latitude': 39.5313, 'longitude': -104.9618}, 'street': '10200 South Piedmont Drive', 'city': 'Highlands Ranch', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80126', 'zip4': '5500', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Highlands+Ranch/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80126/search.aspx', 'html': '10200 South Piedmont Drive<br />Highlands Ranch, CO 80126-5500'}",PK,6,Elementary,"{'districtID': '0803450', 'districtName': 'Douglas County School District No. Re 1', 'url': 'https://www.schooldigger.com/go/CO/district/03450/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=03450'}","{'countyName': 'Douglas County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Douglas+County/search.aspx'}",-9.0,"[{'year': 2020, 'numberOfStudents': 523, 'percentFreeDiscLunch': 2.68, 'percentofAfricanAmericanStudents': 0.19, 'percentofAsianStudents': 5.16, 'percentofHispanicStudents': 9.18, 'percentofIndianStudents': 0.19, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 78.2, 'percentofTwoOrMoreRaceStudents': 7.07, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 30.0, 'pupilTeacherRatio': 17.4, 'numberofAfricanAmericanStudents': 1, 'numberofAsianStudents': 27, 'numberofHispanicStudents': 48, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 409, 'numberofTwoOrMoreRaceStudents': 37, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 527, 'percentFreeDiscLunch': 3.98, 'percentofAfricanAmericanStudents': 0.0, 'percentofAsianStudents': 5.31, 'percentofHispanicStudents': 8.73, 'percentofIndianStudents': 0.0, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 80.83, 'percentofTwoOrMoreRaceStudents': 5.12, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 28.0, 'pupilTeacherRatio': 18.8, 'numberofAfricanAmericanStudents': 0, 'numberofAsianStudents': 28, 'numberofHispanicStudents': 46, 'numberofIndianStudents': 0, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 426, 'numberofTwoOrMoreRaceStudents': 27, 'numberofUnspecifiedRaceStudents': None}]",True
80291001378,Sunrise Elementary School,"{'latLong': {'latitude': 39.6437, 'longitude': -104.7573}, 'street': '4050 South Genoa Way', 'city': 'Aurora', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80013', 'zip4': '4589', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Aurora/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80013/search.aspx', 'html': '4050 South Genoa Way<br />Aurora, CO 80013-4589'}",PK,5,Elementary,"{'districtID': '0802910', 'districtName': 'Cherry Creek School District No. 5', 'url': 'https://www.schooldigger.com/go/CO/district/02910/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=02910'}","{'countyName': 'Arapahoe County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Arapahoe+County/search.aspx'}",-51.0,"[{'year': 2020, 'numberOfStudents': 512, 'percentFreeDiscLunch': 55.47, 'percentofAfricanAmericanStudents': 14.45, 'percentofAsianStudents': 3.91, 'percentofHispanicStudents': 36.91, 'percentofIndianStudents': 0.98, 'percentofPacificIslanderStudents': 0.2, 'percentofWhiteStudents': 30.66, 'percentofTwoOrMoreRaceStudents': 12.89, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 31.0, 'pupilTeacherRatio': 16.4, 'numberofAfricanAmericanStudents': 74, 'numberofAsianStudents': 20, 'numberofHispanicStudents': 189, 'numberofIndianStudents': 5, 'numberofPacificIslanderStudents': 1, 'numberofWhiteStudents': 157, 'numberofTwoOrMoreRaceStudents': 66, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 530, 'percentFreeDiscLunch': 52.64, 'percentofAfricanAmericanStudents': 10.75, 'percentofAsianStudents': 4.91, 'percentofHispanicStudents': 37.92, 'percentofIndianStudents': 1.13, 'percentofPacificIslanderStudents': 1.13, 'percentofWhiteStudents': 35.09, 'percentofTwoOrMoreRaceStudents': 9.06, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 34.1, 'pupilTeacherRatio': 15.5, 'numberofAfricanAmericanStudents': 57, 'numberofAsianStudents': 26, 'numberofHispanicStudents': 201, 'numberofIndianStudents': 6, 'numberofPacificIslanderStudents': 6, 'numberofWhiteStudents': 186, 'numberofTwoOrMoreRaceStudents': 48, 'numberofUnspecifiedRaceStudents': None}]",True
80723001248,Sunset Ridge Elementary School,"{'latLong': {'latitude': 39.8691, 'longitude': -105.0289}, 'street': '9451 Hooker Street', 'city': 'Westminster', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80030', 'zip4': '2758', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Westminster/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80030/search.aspx', 'html': '9451 Hooker Street<br />Westminster, CO 80030-2758'}",PK,5,Elementary,"{'districtID': '0807230', 'districtName': 'Westminster Public Schools', 'url': 'https://www.schooldigger.com/go/CO/district/07230/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=07230'}","{'countyName': 'Adams County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Adams+County/search.aspx'}",-12.0,"[{'year': 2020, 'numberOfStudents': 314, 'percentFreeDiscLunch': 78.03, 'percentofAfricanAmericanStudents': 0.64, 'percentofAsianStudents': 1.91, 'percentofHispanicStudents': 77.07, 'percentofIndianStudents': 0.64, 'percentofPacificIslanderStudents': 1.59, 'percentofWhiteStudents': 15.92, 'percentofTwoOrMoreRaceStudents': 2.23, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 21.0, 'pupilTeacherRatio': 14.8, 'numberofAfricanAmericanStudents': 2, 'numberofAsianStudents': 6, 'numberofHispanicStudents': 242, 'numberofIndianStudents': 2, 'numberofPacificIslanderStudents': 5, 'numberofWhiteStudents': 50, 'numberofTwoOrMoreRaceStudents': 7, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 346, 'percentFreeDiscLunch': 80.64, 'percentofAfricanAmericanStudents': 0.58, 'percentofAsianStudents': 2.31, 'percentofHispanicStudents': 79.19, 'percentofIndianStudents': 0.0, 'percentofPacificIslanderStudents': 0.29, 'percentofWhiteStudents': 14.74, 'percentofTwoOrMoreRaceStudents': 2.89, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 22.6, 'pupilTeacherRatio': 15.2, 'numberofAfricanAmericanStudents': 2, 'numberofAsianStudents': 8, 'numberofHispanicStudents': 274, 'numberofIndianStudents': 0, 'numberofPacificIslanderStudents': 1, 'numberofWhiteStudents': 51, 'numberofTwoOrMoreRaceStudents': 10, 'numberofUnspecifiedRaceStudents': None}]",True
80249001518,Superior Elementary School,"{'latLong': {'latitude': 39.9378, 'longitude': -105.1564}, 'street': '1800 South Indiana St.', 'city': 'Superior', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80027', 'zip4': '8313', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Superior/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80027/search.aspx', 'html': '1800 South Indiana St.<br />Superior, CO 80027-8313'}",K,5,Elementary,"{'districtID': '0802490', 'districtName': 'Boulder Valley School District No. Re2', 'url': 'https://www.schooldigger.com/go/CO/district/02490/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=02490'}","{'countyName': 'Boulder County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Boulder+County/search.aspx'}",0.0,"[{'year': 2020, 'numberOfStudents': 435, 'percentFreeDiscLunch': 3.91, 'percentofAfricanAmericanStudents': 0.0, 'percentofAsianStudents': 8.28, 'percentofHispanicStudents': 6.67, 'percentofIndianStudents': 0.23, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 78.62, 'percentofTwoOrMoreRaceStudents': 6.21, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 23.7, 'pupilTeacherRatio': 18.3, 'numberofAfricanAmericanStudents': 0, 'numberofAsianStudents': 36, 'numberofHispanicStudents': 29, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 342, 'numberofTwoOrMoreRaceStudents': 27, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 439, 'percentFreeDiscLunch': 3.87, 'percentofAfricanAmericanStudents': 0.0, 'percentofAsianStudents': 8.43, 'percentofHispanicStudents': 5.01, 'percentofIndianStudents': 0.23, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 79.95, 'percentofTwoOrMoreRaceStudents': 6.38, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 23.7, 'pupilTeacherRatio': 18.4, 'numberofAfricanAmericanStudents': 0, 'numberofAsianStudents': 37, 'numberofHispanicStudents': 22, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 351, 'numberofTwoOrMoreRaceStudents': 28, 'numberofUnspecifiedRaceStudents': None}]",True
80336000414,Swansea Elementary School,"{'latLong': {'latitude': 39.7813, 'longitude': -104.9567}, 'street': '4650 Columbine Street', 'city': 'Denver', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80216', 'zip4': '2833', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Denver/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80216/search.aspx', 'html': '4650 Columbine Street<br />Denver, CO 80216-2833'}",PK,5,Elementary,"{'districtID': '0803360', 'districtName': 'School District No. 1', 'url': 'https://www.schooldigger.com/go/CO/district/03360/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=03360'}","{'countyName': 'Denver County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Denver+County/search.aspx'}",33.0,"[{'year': 2020, 'numberOfStudents': 467, 'percentFreeDiscLunch': 93.58, 'percentofAfricanAmericanStudents': 4.28, 'percentofAsianStudents': 0.21, 'percentofHispanicStudents': 90.58, 'percentofIndianStudents': 0.43, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 3.43, 'percentofTwoOrMoreRaceStudents': 1.07, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 34.0, 'pupilTeacherRatio': 13.7, 'numberofAfricanAmericanStudents': 20, 'numberofAsianStudents': 1, 'numberofHispanicStudents': 423, 'numberofIndianStudents': 2, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 16, 'numberofTwoOrMoreRaceStudents': 5, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 464, 'percentFreeDiscLunch': 93.75, 'percentofAfricanAmericanStudents': 3.45, 'percentofAsianStudents': 0.22, 'percentofHispanicStudents': 93.1, 'percentofIndianStudents': 0.22, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 2.37, 'percentofTwoOrMoreRaceStudents': 0.65, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 36.0, 'pupilTeacherRatio': 12.8, 'numberofAfricanAmericanStudents': 16, 'numberofAsianStudents': 1, 'numberofHispanicStudents': 432, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 11, 'numberofTwoOrMoreRaceStudents': 3, 'numberofUnspecifiedRaceStudents': None}]",True
80480000790,Swanson Elementary School,"{'latLong': {'latitude': 39.8207, 'longitude': -105.064}, 'street': '6055 West 68th Avenue', 'city': 'Arvada', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80003', 'zip4': '4117', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Arvada/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80003/search.aspx', 'html': '6055 West 68th Avenue<br />Arvada, CO 80003-4117'}",PK,5,Elementary,"{'districtID': '0804800', 'districtName': 'Jefferson County School District No. R-1', 'url': 'https://www.schooldigger.com/go/CO/district/04800/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=04800'}","{'countyName': 'Jefferson County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Jefferson+County/search.aspx'}",-195.0,"[{'year': 2020, 'numberOfStudents': 259, 'percentFreeDiscLunch': 68.73, 'percentofAfricanAmericanStudents': 1.16, 'percentofAsianStudents': 5.02, 'percentofHispanicStudents': 46.72, 'percentofIndianStudents': 1.54, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 44.02, 'percentofTwoOrMoreRaceStudents': 1.54, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 20.7, 'pupilTeacherRatio': 12.4, 'numberofAfricanAmericanStudents': 3, 'numberofAsianStudents': 13, 'numberofHispanicStudents': 121, 'numberofIndianStudents': 4, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 114, 'numberofTwoOrMoreRaceStudents': 4, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 273, 'percentFreeDiscLunch': 66.67, 'percentofAfricanAmericanStudents': 0.73, 'percentofAsianStudents': 5.86, 'percentofHispanicStudents': 43.59, 'percentofIndianStudents': 0.37, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 46.89, 'percentofTwoOrMoreRaceStudents': 2.56, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 20.2, 'pupilTeacherRatio': 13.4, 'numberofAfricanAmericanStudents': 2, 'numberofAsianStudents': 16, 'numberofHispanicStudents': 119, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 128, 'numberofTwoOrMoreRaceStudents': 7, 'numberofUnspecifiedRaceStudents': None}]",True
80336006518,Swigert International School,"{'latLong': {'latitude': 39.7648, 'longitude': -104.8982}, 'street': '3480 Syracuse Street', 'city': 'Denver', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80238', 'zip4': '', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Denver/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80238/search.aspx', 'html': '3480 Syracuse Street<br />Denver, CO 80238'}",PK,5,Elementary,"{'districtID': '0803360', 'districtName': 'School District No. 1', 'url': 'https://www.schooldigger.com/go/CO/district/03360/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=03360'}","{'countyName': 'Denver County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Denver+County/search.aspx'}",-18.0,"[{'year': 2020, 'numberOfStudents': 587, 'percentFreeDiscLunch': 9.2, 'percentofAfricanAmericanStudents': 4.43, 'percentofAsianStudents': 4.09, 'percentofHispanicStudents': 13.12, 'percentofIndianStudents': 0.68, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 71.72, 'percentofTwoOrMoreRaceStudents': 5.96, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 33.4, 'pupilTeacherRatio': 17.5, 'numberofAfricanAmericanStudents': 26, 'numberofAsianStudents': 24, 'numberofHispanicStudents': 77, 'numberofIndianStudents': 4, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 421, 'numberofTwoOrMoreRaceStudents': 35, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 571, 'percentFreeDiscLunch': 6.48, 'percentofAfricanAmericanStudents': 2.8, 'percentofAsianStudents': 4.2, 'percentofHispanicStudents': 9.63, 'percentofIndianStudents': 0.88, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 75.66, 'percentofTwoOrMoreRaceStudents': 6.83, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 30.8, 'pupilTeacherRatio': 18.5, 'numberofAfricanAmericanStudents': 16, 'numberofAsianStudents': 24, 'numberofHispanicStudents': 55, 'numberofIndianStudents': 5, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 432, 'numberofTwoOrMoreRaceStudents': 39, 'numberofUnspecifiedRaceStudents': None}]",True
80690001175,Tarver Elementary School,"{'latLong': {'latitude': 39.9374, 'longitude': -104.9475}, 'street': '3500 Summit Grove Parkway', 'city': 'Thornton', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80241', 'zip4': '1322', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Thornton/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80241/search.aspx', 'html': '3500 Summit Grove Parkway<br />Thornton, CO 80241-1322'}",PK,5,Elementary,"{'districtID': '0806900', 'districtName': 'Adams 12 Five Star Schools', 'url': 'https://www.schooldigger.com/go/CO/district/06900/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=06900'}","{'countyName': 'Adams County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Adams+County/search.aspx'}",87.0,"[{'year': 2020, 'numberOfStudents': 475, 'percentFreeDiscLunch': 17.68, 'percentofAfricanAmericanStudents': 0.84, 'percentofAsianStudents': 4.42, 'percentofHispanicStudents': 30.74, 'percentofIndianStudents': 0.42, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 58.74, 'percentofTwoOrMoreRaceStudents': 4.84, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 23.5, 'pupilTeacherRatio': 20.2, 'numberofAfricanAmericanStudents': 4, 'numberofAsianStudents': 21, 'numberofHispanicStudents': 146, 'numberofIndianStudents': 2, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 279, 'numberofTwoOrMoreRaceStudents': 23, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 496, 'percentFreeDiscLunch': 22.78, 'percentofAfricanAmericanStudents': 1.21, 'percentofAsianStudents': 3.63, 'percentofHispanicStudents': 26.41, 'percentofIndianStudents': 0.4, 'percentofPacificIslanderStudents': 0.2, 'percentofWhiteStudents': 63.51, 'percentofTwoOrMoreRaceStudents': 4.64, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 21.1, 'pupilTeacherRatio': 23.5, 'numberofAfricanAmericanStudents': 6, 'numberofAsianStudents': 18, 'numberofHispanicStudents': 131, 'numberofIndianStudents': 2, 'numberofPacificIslanderStudents': 1, 'numberofWhiteStudents': 315, 'numberofTwoOrMoreRaceStudents': 23, 'numberofUnspecifiedRaceStudents': None}]",True
80336000415,Teller Elementary School,"{'latLong': {'latitude': 39.7344, 'longitude': -104.9436}, 'street': '1150 Garfield Street', 'city': 'Denver', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80206', 'zip4': '3513', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Denver/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80206/search.aspx', 'html': '1150 Garfield Street<br />Denver, CO 80206-3513'}",PK,5,Elementary,"{'districtID': '0803360', 'districtName': 'School District No. 1', 'url': 'https://www.schooldigger.com/go/CO/district/03360/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=03360'}","{'countyName': 'Denver County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Denver+County/search.aspx'}",-40.0,"[{'year': 2020, 'numberOfStudents': 529, 'percentFreeDiscLunch': 21.17, 'percentofAfricanAmericanStudents': 9.26, 'percentofAsianStudents': 1.7, 'percentofHispanicStudents': 10.21, 'percentofIndianStudents': 0.38, 'percentofPacificIslanderStudents': 0.38, 'percentofWhiteStudents': 70.7, 'percentofTwoOrMoreRaceStudents': 7.37, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 32.0, 'pupilTeacherRatio': 16.4, 'numberofAfricanAmericanStudents': 49, 'numberofAsianStudents': 9, 'numberofHispanicStudents': 54, 'numberofIndianStudents': 2, 'numberofPacificIslanderStudents': 2, 'numberofWhiteStudents': 374, 'numberofTwoOrMoreRaceStudents': 39, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 537, 'percentFreeDiscLunch': 26.26, 'percentofAfricanAmericanStudents': 10.8, 'percentofAsianStudents': 1.3, 'percentofHispanicStudents': 12.1, 'percentofIndianStudents': 0.74, 'percentofPacificIslanderStudents': 0.19, 'percentofWhiteStudents': 67.78, 'percentofTwoOrMoreRaceStudents': 7.08, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 30.0, 'pupilTeacherRatio': 17.9, 'numberofAfricanAmericanStudents': 58, 'numberofAsianStudents': 7, 'numberofHispanicStudents': 65, 'numberofIndianStudents': 4, 'numberofPacificIslanderStudents': 1, 'numberofWhiteStudents': 364, 'numberofTwoOrMoreRaceStudents': 38, 'numberofUnspecifiedRaceStudents': None}]",True
80723001249,Tennyson Knolls Preparatory School,"{'latLong': {'latitude': 39.8117, 'longitude': -105.0433}, 'street': '6330 Tennyson Street', 'city': 'Arvada', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80003', 'zip4': '6708', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Arvada/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80003/search.aspx', 'html': '6330 Tennyson Street<br />Arvada, CO 80003-6708'}",PK,8,Elementary,"{'districtID': '0807230', 'districtName': 'Westminster Public Schools', 'url': 'https://www.schooldigger.com/go/CO/district/07230/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=07230'}","{'countyName': 'Adams County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Adams+County/search.aspx'}",1.0,"[{'year': 2020, 'numberOfStudents': 318, 'percentFreeDiscLunch': 79.25, 'percentofAfricanAmericanStudents': 1.57, 'percentofAsianStudents': 9.75, 'percentofHispanicStudents': 66.35, 'percentofIndianStudents': 0.31, 'percentofPacificIslanderStudents': 0.31, 'percentofWhiteStudents': 19.18, 'percentofTwoOrMoreRaceStudents': 2.52, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 22.7, 'pupilTeacherRatio': 13.9, 'numberofAfricanAmericanStudents': 5, 'numberofAsianStudents': 31, 'numberofHispanicStudents': 211, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 1, 'numberofWhiteStudents': 61, 'numberofTwoOrMoreRaceStudents': 8, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 354, 'percentFreeDiscLunch': 79.38, 'percentofAfricanAmericanStudents': 1.13, 'percentofAsianStudents': 9.89, 'percentofHispanicStudents': 68.36, 'percentofIndianStudents': 0.56, 'percentofPacificIslanderStudents': 0.28, 'percentofWhiteStudents': 16.38, 'percentofTwoOrMoreRaceStudents': 3.39, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 24.1, 'pupilTeacherRatio': 14.6, 'numberofAfricanAmericanStudents': 4, 'numberofAsianStudents': 35, 'numberofHispanicStudents': 242, 'numberofIndianStudents': 2, 'numberofPacificIslanderStudents': 1, 'numberofWhiteStudents': 58, 'numberofTwoOrMoreRaceStudents': 12, 'numberofUnspecifiedRaceStudents': None}]",True
