property_code,address_1,city,state,zipcode,beds,baths,sqft,market_rent,lat,lng,districtMatch,estimatedPrice,annualTaxes,costofMoney,maintenance,management,ROI,RentperSqFt,percentFreeDiscLunch,percentofAfricanAmericanStudents,percentofAsianStudents,percentofHispanicStudents,percentofIndianStudents,percentofPacificIslanderStudents,percentofTwoOrMoreRaceStudents,percentofWhiteStudents,rankMovement
10111186,3770 S Jebel Way,Aurora,CO,80013,4,2.5,2182,2699.0,39.64782,-104.75018,Cherry Creek 5 School District,442894.95,2480.0,17715.8,4048.5,2591.04,5552.66,1.24,31.316206896551716,10.956379310344833,8.528620689655174,20.997586206896553,0.5799999999999998,0.26362068965517244,8.194137931034483,50.48,-29.53448275862069
10111591,4797 S Quintero St,Aurora,CO,80015,4,2.5,1585,2525.0,39.62973,-104.78688,Cherry Creek 5 School District,383583.65,2148.0,15343.35,3787.5,2424.0,6597.1500000000015,1.59,31.316206896551716,10.956379310344833,8.528620689655174,20.997586206896553,0.5799999999999998,0.26362068965517244,8.194137931034483,50.48,-29.53448275862069
10111679,3597 S Halifax Way,Aurora,CO,80013,3,2.5,1830,2600.0,39.65118,-104.75496,Cherry Creek 5 School District,422705.0,2367.0,16908.2,3900.0,2496.0,5528.799999999999,1.42,31.316206896551716,10.956379310344833,8.528620689655174,20.997586206896553,0.5799999999999998,0.26362068965517244,8.194137931034483,50.48,-29.53448275862069
10111927,3663 E 133rd Ct,Thornton,CO,80241,3,2.5,2240,2750.0,39.93676,-104.94433,Adams 12 Five Star Schools,492140.0,2756.0,19685.6,4125.0,2640.0,3793.4000000000015,1.23,47.38558139534882,1.9074418604651164,4.725348837209301,47.0013953488372,0.5467441860465118,0.14232558139534884,3.318837209302326,42.35930232558139,-23.3953488372093
10112259,2464 S Gibralter Way,Aurora,CO,80013,3,2.5,1582,2510.0,39.67377,-104.75468,Adams-Arapahoe 28J School District,460885.0,2581.0,18435.4,3765.0,2409.6,2929.0,1.59,77.80837209302327,16.370465116279068,5.282325581395349,55.53395348837209,0.7425581395348836,1.0704651162790697,6.084186046511626,14.91813953488372,-39.372093023255815
10112282,6486 S Dexter St,Centennial,CO,80121,5,2.0,2028,2849.0,39.59963,-104.93205,Littleton 6 School District,501260.0,2807.0,20050.4,4273.5,2735.04,4322.059999999998,1.4,20.789,1.462,2.4234999999999993,19.472499999999997,0.35200000000000004,0.15000000000000005,4.6905,71.4485,-15.7
10112362,12757 S Red Rosa Cir,Parker,CO,80134,3,2.5,2167,2890.0,39.485004,-104.783414,Douglas County RE 1 School District,612211.0,3428.0,24488.44,4335.0,2774.4,-345.8399999999965,1.33,10.782600000000002,1.2924,4.6368,13.5866,0.4134,0.10700000000000001,5.688199999999999,74.27559999999997,10.24
10112395,18275 E Bellewood Dr,Aurora,CO,80015,3,3.5,2164,2788.0,39.62502,-104.77515,Cherry Creek 5 School District,402465.0,2254.0,16098.6,4182.0,2676.48,8244.919999999998,1.29,31.316206896551716,10.956379310344833,8.528620689655174,20.997586206896553,0.5799999999999998,0.26362068965517244,8.194137931034483,50.48,-29.53448275862069
10112548,12831 Billingsley Trl,Parker,CO,80134,4,2.5,1892,2732.0,39.482911,-104.787269,Douglas County RE 1 School District,527645.8,2955.0,21105.83,4098.0,2622.7200000000003,2002.449999999997,1.44,10.782600000000002,1.2924,4.6368,13.5866,0.4134,0.10700000000000001,5.688199999999999,74.27559999999997,10.24
10115089,10062 Milwaukee St,Thornton,CO,80229,3,2.5,1591,2545.0,39.87842,-104.95208,Mapleton 1 School District,405185.0,2269.0,16207.4,3817.5,2443.2000000000003,5802.9000000000015,1.6,51.248000000000005,0.924,1.494,65.608,0.506,0.10400000000000001,1.7280000000000002,9.636,-14.8
10115252,16430 Race St,Thornton,CO,80602,3,3.0,1672,2675.0,39.99459,-104.962,Adams 12 Five Star Schools,544649.0,3050.0,21785.96,4012.5,2568.0,683.5400000000009,1.6,47.38558139534882,1.9074418604651164,4.725348837209301,47.0013953488372,0.5467441860465118,0.14232558139534884,3.318837209302326,42.35930232558139,-23.3953488372093
10115542,5558 S Ireland Way,Centennial,CO,80015,3,2.5,1846,2610.0,39.61577,-104.75141,Cherry Creek 5 School District,439560.0,2462.0,17582.4,3915.0,2505.6,4855.0,1.41,31.316206896551716,10.956379310344833,8.528620689655174,20.997586206896553,0.5799999999999998,0.26362068965517244,8.194137931034483,50.48,-29.53448275862069
10115563,15883 E Bethany Pl,Aurora,CO,80013,5,3.0,1860,2425.0,39.66316,-104.80322,Adams-Arapahoe 28J School District,393565.0,2204.0,15742.6,3637.5,2328.0,5187.9000000000015,1.3,77.80837209302327,16.370465116279068,5.282325581395349,55.53395348837209,0.7425581395348836,1.0704651162790697,6.084186046511626,14.91813953488372,-39.372093023255815
